,Nama Stasiun,Elevasi,Jarak,latitude,longitude,T,pu_gpm,pu_station
8938,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,30,294.64797201549095,245.29431517098917
8939,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,31,296.20832117904297,246.59015691860205
8940,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,32,297.7183098510128,247.84417518917087
8941,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,33,299.18108794591177,249.05898592970317
8942,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,34,300.5995187462585,250.23696704452306
8943,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,35,301.97621266285216,251.38028643256666
8944,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,36,303.3135561657631,252.49092601404715
8945,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,37,304.61373669211673,253.57070241591788
8946,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,38,305.8787641839903,254.6212848587066
8947,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,39,307.1104897892167,255.64421068719395
8948,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,40,308.31062216211365,256.6408989078749
8949,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,41,309.48074172457905,257.61266203253945
8950,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,42,310.622313186371,258.56071647613965
8951,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,43,311.7366965735273,259.4861917156919
8952,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,44,312.82515697330376,260.3901383832716
8953,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,45,313.8888731708198,261.2735354385919
8954,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,46,314.928945325325,262.13729654400333
8955,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,47,315.94640181145905,262.982275746037
8956,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,48,316.9422053321981,263.8092725520954
8957,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,49,317.9172583945949,264.61903647795623
8958,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,50,318.8724082264034,265.4122711309394
8959,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,51,319.8084512007289,266.1896378844996
8960,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,52,320.72613682662575,266.9517591923447
8961,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,53,321.62617135575954,267.6992215837044
8962,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,54,322.5092210486274,268.43257837586617
8963,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,55,323.37591513818666,269.152352135416
8964,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,56,324.22684852392354,269.859036915613
8965,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,57,325.06258422525843,270.55310029389875
8966,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,58,325.88365561963633,271.23498523059044
8967,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,59,326.6905684875886,271.90511176726784
8968,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,60,327.4838028844057,272.5638785811636
8969,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,61,328.2638148557719,273.2116644099669
8970,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,62,329.0310380127102,273.8488293597867
8971,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,63,329.78588497946873,274.4757161075951
8972,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,64,330.5287487264467,275.09265100819823
8973,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,65,331.260003798949,275.69994511469486
8974,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,66,331.9800074513824,276.29789512040577
8975,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,67,332.6891006955009,276.88678422942235
8976,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,68,333.3876092703945,277.4668829621651
8977,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,69,334.07584454113004,278.0384499016882
8978,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,70,334.7541043322558,278.60173238589005
8979,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,71,335.42267370174704,279.1569671502615
8980,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,72,336.08182566043416,279.7043809253572
8981,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,73,336.73182184145327,280.244190992763
8982,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,74,337.37291312383456,280.7766057029739
8983,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,75,338.0053402139382,281.3018249582667
8984,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,76,338.62933418812344,281.8200406633768
8985,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,77,339.2451169997031,282.33143714651453
8986,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,78,339.85290195296955,282.83619155303506
8987,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,79,340.4528941468283,283.3344742138686
8988,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,80,341.04529089034673,283.8264489906253
8989,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,81,341.630282092323,284.312273599126
8990,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,82,342.2080506268045,284.7920999129582
8991,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,83,342.77877267630936,285.2660742485152
8992,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,84,343.34261805437245,285.7343376328653
8993,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,85,343.8997505088827,286.1970260556673
8994,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,86,344.4503280075779,286.65427070626936
8995,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,87,344.99450300693564,287.1061981970175
8996,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,88,345.53242270560537,287.55293077372664
8997,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,89,346.0642292834417,287.99458651419343
8998,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,90,346.5900601271049,288.43127951555357
8999,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,91,347.1100480431236,288.863120071226
9000,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,92,347.6243214592521,289.29021483813676
9001,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,93,348.13300461488086,289.71266699485193
9002,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,94,348.6362177412054,290.1305763912038
9003,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,95,349.13407723181456,290.54403968996183
9004,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,96,349.62669580429736,290.9531505010443
9005,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,97,350.114182653428,291.3579995087355
9006,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,98,350.59664359645893,291.7586745923488
9007,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,99,351.07418121099704,292.1552609407307
9008,Stasiun Meteorologi Bandaneira,0.0,0.0,-4.55,129.85,100,351.546894965913,292.5478411609787
9009,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,2,120.41158901170368,109.55002243069569
9010,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,3,142.286166896127,133.0877598856796
9011,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,4,156.2861433683234,148.15217723442137
9012,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,5,166.64972818504162,159.3037221829561
9013,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,6,174.89208419677254,168.17275786628147
9014,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,7,181.73916978156961,175.54043845322997
9015,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,8,187.59708324515321,181.84373856116167
9016,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,9,192.71654166338,187.3524376911109
9017,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,10,197.26339963103436,192.245000631215
9018,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,11,201.35315097365446,196.64570238954735
9019,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,12,205.0694819683241,200.64459204632294
9020,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,13,208.47498776218998,204.30902395906497
9021,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,14,211.61772014190896,207.69070336956355
9022,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,15,214.5353743657056,210.8301915675531
9023,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,16,217.25806893393215,213.75989701172819
9024,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,17,219.81025051663573,216.50612509203776
9025,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,18,222.2120351342486,219.09052128251452
9026,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,19,224.48017475188857,221.5311112273049
9027,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,20,226.62876827185227,223.8430657910726
9028,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,21,228.6697940062944,226.0392740164379
9029,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,22,230.61351487549996,228.1307791301303
9030,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,23,232.4687911902697,230.12711510672517
9031,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,24,234.24332521976365,232.03656983137637
9032,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,25,235.94385465831587,233.8663932762263
9033,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,26,237.57630729489156,235.62296392963196
9034,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,27,239.14592586486688,237.31192314062793
9035,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,28,240.65736972833324,238.93828452799676
9036,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,29,242.11479835318207,240.50652381070756
9037,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,30,243.52194037629937,242.02065311994534
9038,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,31,244.88215113352393,243.48428290316485
9039,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,32,246.19846089474748,244.90067382658356
9040,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,33,247.47361555025068,246.2727805549656
9041,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,34,248.71011112321477,247.6032888881757
9042,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,35,249.91022319972808,248.89464742879653
9043,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,36,251.0760321489397,250.14909471981167
9044,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,37,252.20944483604242,251.3686826084616
9045,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,38,253.3122133976086,252.55529644909882
9046,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,39,254.38595154373215,253.71067264480837
9047,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,40,255.432148767943,254.83641393772467
9048,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,41,256.45218277910055,255.934002786142
9049,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,42,257.4473304157584,257.0048131087165
9050,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,43,258.41877726002224,258.05012062928074
9051,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,44,259.3676261325519,259.0711120177346
9052,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,45,260.29490462142644,260.06889299134264
9053,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,46,261.20157177381384,261.0444955151814
9054,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,47,262.0885240597348,261.9988842193389
9055,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,48,262.95660070093214,262.9329621329454
9056,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,49,263.8065884442637,263.8475758204964
9057,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,50,264.6392258476956,264.74351999371567
9058,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,51,265.4552071374241,265.621541661941
9059,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,52,266.2551856866186,266.48234387536195
9060,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,53,267.0397771594749,267.3265891081196
9061,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,54,267.809562358493,268.15490232206844
9062,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,55,268.565089807976,268.9678737467023
9063,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,56,269.30687810254335,269.76606140622914
9064,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,57,270.0354180458497,270.5499934209002
9065,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,58,270.75117460160664,271.3201701063706
9066,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,59,271.45458867633397,272.0770658919968
9067,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,60,272.1460787509625,272.8211310764923
9068,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,61,272.82604237641215,273.55279343721696
9069,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,62,273.49485754652676,274.2724597074986
9070,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,63,274.15288396024687,274.9805169347705
9071,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,64,274.80046418356767,275.67733373087515
9072,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,65,275.43792472068776,276.36326142465384
9073,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,66,276.06557700272657,277.03863512583837
9074,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,67,276.6837183015174,277.7037747083206
9075,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,68,277.29263257517965,278.35898572001565
9076,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,69,277.8925912514959,279.00456022579976
9077,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,70,278.48385395450657,279.6407775893493
9078,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,71,279.0666691791853,280.26790519911333
9079,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,72,279.6412749185896,280.88619914314677
9080,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,73,280.20789924744463,281.4959048370652
9081,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,74,280.76676086574605,282.09725760897913
9082,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,75,281.3180696056186,282.6904832448896
9083,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,76,281.86202690437983,283.2757984977192
9084,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,77,282.3988262464693,283.85341156284306
9085,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,78,282.9286535766742,284.4235225227313
9086,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,79,283.45168768685994,284.9863237630843
9087,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,80,283.9681005782183,285.54200036262307
9088,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,81,284.4780578008686,286.09073045851045
9089,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,82,284.98171877249285,286.6326855892129
9090,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,83,285.4792370775333,287.1680310164465
9091,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,84,285.97076074836787,287.69692602773046
9092,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,85,286.4564325297393,288.2195242209214
9093,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,86,286.93639012763117,288.7359737720119
9094,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,87,287.41076644366933,289.24641768735347
9095,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,88,287.87968979604767,289.75099404137995
9096,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,89,288.3432841279016,290.2498362008242
9097,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,90,288.801669203972,290.74307303633407
9098,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,91,289.2549607963392,291.23082912232877
9099,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,92,289.70327085995353,291.7132249258745
9100,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,93,290.14670769862244,292.1903769852927
9101,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,94,290.5853761220701,292.6623980791606
9102,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,95,291.0193775946452,293.12939738632537
9103,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,96,291.4488103761993,293.5914806374944
9104,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,97,291.8737696556233,294.0487502589239
9105,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,98,292.2943476775049,294.5013055087071
9106,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,99,292.71063386231975,294.9492426061029
9107,Stasiun Meteorologi Namlea,0.0,0.0,-3.25,127.05,100,293.1227149205497,295.39265485433174
9108,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,2,117.12046460137184,119.10389885919707
9109,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,3,140.00198774614393,144.44596286284474
9110,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,4,154.64642053782478,160.66516954571307
9111,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,5,165.48706885110755,172.6715557315477
9112,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,6,174.10884253041456,182.2204629010376
9113,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,7,181.27111775741832,190.1529259659337
9114,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,8,187.39868662778758,196.93941659932213
9115,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,9,192.75380739419882,202.87039472306924
9116,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,10,197.50996938153295,208.1380056566655
9117,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,11,201.78798290467213,212.8760509269007
9118,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,12,205.67538654361138,217.1814824841753
9119,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,13,209.23765686735032,221.12681785242472
9120,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,14,212.52505761466125,224.76772582943704
9121,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,15,215.57701925721182,228.14787700175378
9122,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,16,218.42504673039036,231.30216415531365
9123,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,17,221.0947120497782,234.25890916587042
9124,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,18,223.60705722997022,237.04141677923397
9125,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,19,225.9796053737934,239.66909442691886
9126,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,20,228.22710439368376,242.1582759228286
9127,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,21,230.36208399550586,244.5228383417522
9128,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,22,232.39527952918397,246.77467144833335
9129,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,23,234.33595916929627,248.92404006069074
9130,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,24,236.1921797410297,250.97986738635126
9131,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,25,237.97098909278898,252.94995915678788
9132,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,26,239.67858788550208,254.84118281457023
9133,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,27,241.32046019166117,256.6596121562378
9134,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,28,242.90147985415058,258.4106451283145
9135,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,29,244.42599781228128,260.09910054385733
9136,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,30,245.89791434205657,261.72929809100424
9137,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,31,247.32073923438807,263.3051249823922
9138,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,32,248.69764225058634,264.8300918363267
9139,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,33,250.03149568159756,266.30737981258164
9140,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,34,251.32491044921844,267.73988059572116
9141,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,35,252.5802668908444,269.13023049025367
9142,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,36,253.7997411405744,270.4808396386013
9143,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,37,254.98532784170052,271.7939171759538
9144,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,38,256.1388597863224,273.0714929818083
9145,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,39,257.2620249679211,274.31543656627395
9146,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,40,258.3563814453927,275.52747353249447
9147,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,41,259.4233703472163,276.7091999792049
9148,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,42,260.4643272882354,277.8620951452059
9149,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,43,261.48049242606726,278.9875325471777
9150,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,44,262.473019347153,280.086789821283
9151,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,45,263.44298294219647,281.16105744548247
9152,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,46,264.39138640586873,282.2114464919457
9153,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,47,265.3191674751008,283.23899553617196
9154,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,48,266.2272040032542,284.24467683057344
9155,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,49,267.11631895324655,285.2294018345317
9156,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,50,267.9872848808404,286.1940261797918
9157,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,51,268.8408279693184,287.13935413900253
9158,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,52,269.67763166836255,288.0661426558986
9159,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,53,270.4983399828364,288.9751049877386
9160,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,54,271.3035604511307,289.86691400392397
9161,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,55,272.0938668475877,290.74220517902563
9162,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,56,272.86980163912256,291.60157931357605
9163,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,57,273.63187822239354,292.44560501181047
9164,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,58,274.38058296463385,293.27482094195824
9165,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,59,275.1163770684686,294.08973790159024
9166,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,60,275.8396982786237,294.8908407078575
9167,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,61,276.55096244635,295.67858993014386
9168,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,62,277.25056496555794,296.4534234806338
9169,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,63,277.93888209309114,297.2157580765603
9170,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,64,278.61627216417287,297.9659905863533
9171,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,65,279.2830767128621,298.7044992705825
9172,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,66,279.939621506285,299.43164492740414
9173,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,67,280.5862175004913,300.14777195120416
9174,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,68,281.2231617249513,300.85320931220906
9175,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,69,281.8507381019937,301.54827146404045
9176,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,70,282.4692182068469,302.23325918548744
9177,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,71,283.0788619733722,302.90846036212935
9178,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,72,283.67991835008354,303.5741507129003
9179,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,73,284.27262591059457,304.2305944661803
9180,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,74,284.85721342224645,304.87804498956905
9181,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,75,285.43390037629695,305.5167453770892
9182,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,76,286.00289748276157,306.1469289972391
9183,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,77,286.5644071326857,306.76882000497534
9184,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,78,287.1186238303916,307.3826338204408
9185,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,79,287.665734598012,307.9885775769992
9186,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,80,288.20591935441314,308.5868505409055
9187,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,81,288.73935127042864,309.1776445047392
9188,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,82,289.2661971021621,309.76114415654865
9189,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,83,289.7866175039582,310.33752742647687
9190,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,84,290.3007673225206,310.906965812507
9191,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,85,290.8087958735138,311.46962468680897
9192,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,86,291.3108472018959,312.0256635840658
9193,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,87,291.8070603271096,312.57523647303174
9194,Stasiun Meteorologi Geser,0.0,0.0,-3.95,130.85,88,292.2975694741779,313.11849201247867
